date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality;total_cases_filter;new_cases_filter;new_cases_smoothed_filter;total_deaths_filter;new_deaths_filter;new_deaths_smoothed_filter;total_cases_per_million_filter;new_cases_per_million_filter;new_cases_smoothed_per_million_filter;total_deaths_per_million_filter;new_deaths_per_million_filter;new_deaths_smoothed_per_million_filter;reproduction_rate_filter;icu_patients_filter;icu_patients_per_million_filter;hosp_patients_filter;hosp_patients_per_million_filter;weekly_icu_admissions_filter;weekly_icu_admissions_per_million_filter;weekly_hosp_admissions_filter;weekly_hosp_admissions_per_million_filter;new_tests_filter;total_tests_filter;total_tests_per_thousand_filter;new_tests_per_thousand_filter;new_tests_smoothed_filter;new_tests_smoothed_per_thousand_filter;positive_rate_filter;tests_per_case_filter;total_vaccinations_filter;people_vaccinated_filter;people_fully_vaccinated_filter;new_vaccinations_filter;new_vaccinations_smoothed_filter;total_vaccinations_per_hundred_filter;people_vaccinated_per_hundred_filter;people_fully_vaccinated_per_hundred_filter;new_vaccinations_smoothed_per_million_filter;stringency_index_filter;population_filter;population_density_filter;median_age_filter;aged_65_older_filter;aged_70_older_filter;gdp_per_capita_filter;extreme_poverty_filter;cardiovasc_death_rate_filter;diabetes_prevalence_filter;female_smokers_filter;male_smokers_filter;handwashing_facilities_filter;hospital_beds_per_thousand_filter;life_expectancy_filter;human_development_index_filter;excess_mortality_filter
2020-12-21;502183.0;1470.0;1407.286;7312.0;32.0;31.857;3049.274000000001;8.926;8.545;44.399;0.194;0.193;0.82;0;0;0;0;0;0;0;0;15669.0;3088160.0;18.751;0.095;14839.0;0.09;0.095;10.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;502164.9999999999;1314.9999999999998;1392.3429999999998;7304.399999999999;28.4;30.742599999999992;3049.1645999999996;7.984599999999999;8.454199999999998;44.35259999999998;0.17239999999999997;0.18659999999999996;0.8159999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14269.199999999997;3088676.7999999993;18.754399999999997;0.08679999999999999;14663.799999999997;0.08899999999999998;0.09479999999999998;10.559999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-12-22;503501.0;1318.0;1327.429;7329.0;17.0;28.571;3057.277;8.003;8.06;44.502;0.103;0.173;0.81;0;0;0;0;0;0;0;0;15145.0;3103305.0;18.843;0.092;14281.0;0.087;0.093;10.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;503473.3999999999;1308.3999999999996;1356.4858;7331.5999999999985;27.199999999999996;29.71399999999999;3057.1091999999994;7.944599999999998;8.2364;44.51759999999999;0.16499999999999998;0.18019999999999994;0.8139999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14454.599999999997;3103131.3999999994;18.842;0.08779999999999999;14475.999999999996;0.08799999999999997;0.09359999999999999;10.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-12-23;504868.0;1367.0;1289.571;7359.0;30.0;29.0;3065.577;8.3;7.83;44.684;0.182;0.17600000000000002;0.81;0;0;0;0;0;0;0;0;15932.0;3119237.0;18.94;0.097;14125.0;0.086;0.091;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;504783.79999999993;1310.3999999999996;1321.9713999999997;7355.199999999999;23.599999999999998;28.371199999999995;3065.066;7.956799999999998;8.027;44.66099999999999;0.143;0.172;0.8119999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14733.599999999995;3117864.9999999995;18.931599999999996;0.08939999999999998;14282.599999999997;0.08679999999999997;0.09239999999999998;10.819999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-12-24;506102.0;1234.0;1303.857;7378.0;19.0;26.571;3073.07;7.4929999999999986;7.917000000000002;44.799;0.115;0.161;0.81;0;0;0;0;0;0;0;0;13227.0;3132464.0;19.02;0.08;14130.0;0.086;0.092;10.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;505966.9999999999;1183.1999999999998;1284.4855999999997;7378.399999999998;23.199999999999996;27.313999999999993;3072.2504;7.184399999999998;7.7993999999999994;44.801799999999986;0.14059999999999997;0.16559999999999997;0.8079999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13582.199999999997;3131447.1999999993;19.014199999999995;0.08239999999999999;14054.199999999997;0.08539999999999998;0.09119999999999998;10.959999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-12-25;507265.0;1163.0;1281.714;7398.0;20.0;25.857;3080.132;7.062;7.782999999999999;44.92100000000001;0.121;0.157;0.81;0;0;0;0;0;0;0;0;13695.0;3146159.0;19.104;0.083;14038.0;0.085;0.091;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;507096.3999999999;1129.3999999999996;1259.9997999999996;7402.999999999998;24.599999999999994;26.513999999999996;3079.1079999999993;6.857799999999998;7.6507999999999985;44.95119999999999;0.14919999999999994;0.16079999999999997;0.8059999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13083.199999999997;3144530.3999999994;19.093799999999995;0.07939999999999998;13947.399999999998;0.08459999999999998;0.09019999999999997;11.079999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-12-26;508099.0;834.0;1219.857;7428.0;30.0;26.571;3085.196;5.064;7.407;45.103;0.182;0.161;0.8;0;0;0;0;0;0;0;0;9912.0;3156071.0;19.164;0.06;13697.0;0.083;0.08900000000000001;11.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;508138.79999999993;1042.3999999999999;1227.7141999999997;7426.999999999998;23.999999999999993;25.485399999999995;3085.4375999999993;6.329599999999998;7.454799999999998;45.096999999999994;0.14559999999999995;0.15459999999999996;0.8039999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12420.199999999997;3156950.5999999996;19.169199999999996;0.07539999999999998;13784.599999999999;0.08359999999999998;0.08899999999999997;11.239999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-12-27;509148.0;1049.0;1205.0;7452.0;24.0;24.571;3091.565;6.37;7.317;45.249;0.146;0.149;0.8;0;0;0;0;0;0;0;0;12650.0;3168721.0;19.241;0.077;13747.0;0.083;0.08800000000000001;11.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;509170.59999999986;1031.7999999999997;1188.6569999999997;7453.199999999999;26.199999999999996;25.313999999999993;3091.7027999999996;6.265199999999998;7.217599999999999;45.25619999999999;0.15899999999999997;0.15359999999999996;0.8059999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12692.399999999998;3169642.9999999995;19.246399999999994;0.07719999999999999;13604.999999999996;0.08239999999999999;0.08739999999999999;11.459999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-12-28;510080.0;932.0;1128.143;7479.0;27.0;23.857;3097.225;5.659;6.85;45.413;0.16399999999999998;0.145;0.8;0;0;0;0;0;0;0;0;12617.0;3181338.0;19.317;0.077;13311.0;0.081;0.085;11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;510216.79999999993;1046.1999999999998;1150.2569999999996;7479.799999999999;26.599999999999994;25.056799999999996;3098.0553999999993;6.352599999999999;6.984399999999999;45.417799999999986;0.16159999999999997;0.15199999999999997;0.8099999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12999.199999999997;3182642.1999999993;19.325199999999995;0.07899999999999999;13423.599999999997;0.0814;0.08579999999999999;11.659999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-12-29;511261.0;1181.0;1108.571;7509.0;30.0;25.714;3104.396;7.171;6.731;45.595;0.182;0.156;0.82;0;0;0;0;0;0;0;0;14588.0;3195926.0;19.406;0.08900000000000001;13232.0;0.08;0.084;11.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;511298.9999999999;1082.1999999999998;1117.9427999999998;7505.999999999998;26.199999999999996;24.913999999999994;3104.626599999999;6.571199999999999;6.788199999999999;45.576999999999984;0.15919999999999998;0.15119999999999997;0.8159999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13667.599999999999;3196309.7999999993;19.408199999999994;0.08299999999999999;13311.199999999997;0.08079999999999998;0.0842;11.899999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-12-30;512496.0;1235.0;1089.714;7531.0;22.0;24.571;3111.895;7.499;6.617000000000001;45.729;0.134;0.149;0.83;0;0;0;0;0;0;0;0;15229.0;3211155.0;19.498;0.092;13131.0;0.08;0.083;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;512369.3999999999;1070.3999999999996;1083.6569999999997;7530.799999999998;24.799999999999994;25.0856;3111.1261999999997;6.499399999999998;6.579999999999998;45.727599999999995;0.15059999999999996;0.15219999999999997;0.8199999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13558.199999999997;3209867.9999999995;19.490399999999998;0.0822;13143.399999999998;0.07979999999999998;0.08259999999999998;12.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2020-12-31;513510.0;1014.0;1058.286;7559.0;28.0;25.857;3118.052;6.157;6.426;45.899;0.17;0.157;0.83;0;0;0;0;0;0;0;0;13254.0;3224409.0;19.579;0.08;13135.0;0.08;0.081;12.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;513390.1999999999;1020.7999999999998;1060.4569999999999;7554.799999999999;23.999999999999993;25.199999999999996;3117.3243999999995;6.198199999999999;6.439199999999999;45.8732;0.14579999999999999;0.1528;0.8239999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12974.999999999996;3222842.999999999;19.569199999999995;0.07859999999999999;13056.599999999999;0.07919999999999999;0.0814;12.299999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-01-01;514500.0;990.0;1033.571;7576.0;17.0;25.429;3124.063;6.011;6.276;46.002;0.103;0.154;0.82;0;0;0;0;0;0;0;0;12103.0;3236512.0;19.652;0.073;12908.0;0.078;0.08;12.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;514341.79999999993;951.5999999999998;1035.0569999999998;7578.199999999998;23.399999999999995;25.028599999999994;3123.1023999999998;5.777999999999999;6.284999999999998;46.01519999999999;0.1422;0.1518;0.8239999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12242.399999999998;3235085.3999999994;19.643399999999996;0.07399999999999998;12936.399999999998;0.07859999999999998;0.0802;12.499999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-01-02;515184.0;684.0;1012.143;7599.0;23.0;24.429;3128.216;4.1530000000000005;6.146;46.14100000000001;0.14;0.14800000000000002;0.82;0;0;0;0;0;0;0;0;9701.0;3246213.0;19.711;0.059;12877.0;0.078;0.079;12.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;515228.3999999999;886.5999999999999;1012.7999999999997;7601.999999999998;23.799999999999997;25.000199999999996;3128.4857999999995;5.383399999999998;6.149799999999999;46.1596;0.14459999999999998;0.15159999999999998;0.8259999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11381.599999999999;3246466.999999999;19.7126;0.06879999999999999;12787.999999999998;0.07759999999999997;0.0794;12.639999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-01-03;516019.0;835.0;981.571;7626.0;27.0;24.857;3133.286;5.07;5.96;46.305;0.16399999999999998;0.151;0.82;0;0;0;0;0;0;0;0;10925.0;3257138.0;19.777;0.066;12631.0;0.077;0.078;12.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;516110.3999999999;881.9999999999999;991.3999999999999;7624.199999999999;22.199999999999996;24.428799999999995;3133.8412;5.3553999999999995;6.019799999999998;46.294399999999996;0.13479999999999998;0.1482;0.8319999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11623.199999999997;3258090.1999999993;19.783199999999997;0.07039999999999999;12635.199999999997;0.07659999999999999;0.07859999999999998;12.759999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-01-04;516929.0;910.0;978.429;7650.0;24.0;24.429;3138.812;5.526;5.941;46.451;0.146;0.14800000000000002;0.84;0;0;0;0;0;0;0;0;10925.0;3268063.0;19.844;0.066;12389.0;0.075;0.079;12.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;516989.9999999999;879.5999999999998;967.5999999999998;7646.399999999998;22.199999999999996;23.800199999999997;3139.1821999999993;5.3408;5.8751999999999995;46.429199999999994;0.13479999999999998;0.1444;0.8399999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12311.399999999998;3270401.599999999;19.857999999999997;0.07459999999999999;12536.799999999996;0.07599999999999998;0.0774;12.979999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-01-05;517920.0;991.0;951.286;7670.0;20.0;23.0;3144.829;6.017;5.776;46.573;0.121;0.14;0.86;0;0;0;0;0;0;0;0;14462.0;3282525.0;19.932;0.08800000000000001;12371.0;0.075;0.077;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;517934.1999999999;944.1999999999998;947.8855999999998;7670.199999999999;23.799999999999997;23.457199999999993;3144.9153999999994;5.733199999999998;5.755399999999999;46.57379999999999;0.14439999999999997;0.1424;0.8519999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13447.399999999998;3283848.999999999;19.9396;0.0814;12505.399999999998;0.07579999999999998;0.076;13.219999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-01-06;518898.0;978.0;914.571;7687.0;17.0;22.286;3150.768;5.938;5.553;46.676;0.103;0.135;0.86;0;0;0;0;0;0;0;0;15544.0;3298069.0;20.026;0.094;12416.0;0.075;0.07400000000000001;13.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;518868.3999999999;934.1999999999998;928.4285999999998;7691.799999999998;21.599999999999994;22.999999999999996;3150.5879999999997;5.672599999999999;5.637199999999998;46.705;0.13099999999999998;0.13959999999999997;0.8639999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14338.599999999997;3298187.5999999996;20.026799999999994;0.08679999999999999;12616.799999999997;0.07639999999999998;0.07379999999999999;13.619999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-01-07;519905.0;1007.0;913.571;7718.0;31.0;22.714;3156.882;6.115;5.5470000000000015;46.864;0.188;0.138;0.88;0;0;0;0;0;0;0;0;15381.0;3313450.0;20.119;0.093;12720.0;0.077;0.07200000000000001;13.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;519758.9999999999;890.5999999999998;909.8285999999998;7712.999999999998;21.199999999999996;22.599999999999994;3155.9957999999997;5.407799999999999;5.524199999999999;46.8338;0.1286;0.1372;0.8759999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14735.199999999997;3312922.8;20.116199999999996;0.08919999999999997;12868.399999999998;0.07799999999999999;0.071;14.159999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-01-08;520690.0;785.0;884.2860000000002;7734.0;16.0;22.571;3161.649000000001;4.767;5.369;46.96100000000001;0.097;0.13699999999999998;0.88;0;0;0;0;0;0;0;0;15381.0;3328831.0;20.213;0.093;13188.0;0.08;0.067;14.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;520665.5999999999;906.5999999999999;903.3999999999999;7735.199999999999;22.199999999999996;22.428599999999996;3161.5008;5.504999999999999;5.485199999999999;46.968599999999995;0.13479999999999998;0.13599999999999998;0.8859999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14426.799999999996;3327349.5999999996;20.203799999999994;0.08719999999999997;13180.599999999999;0.07999999999999999;0.0688;14.599999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-01-09;521382.0;692.0;885.429;7756.0;22.0;22.429;3165.851;4.202;5.376;47.095;0.134;0.136;0.9;0;0;0;0;0;0;0;0;12908.0;3341739.0;20.291;0.078;13647.0;0.083;0.065;15.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;521546.3999999999;880.7999999999998;902.5715999999998;7758.399999999999;23.199999999999996;22.342799999999997;3166.8489999999997;5.348399999999999;5.480199999999999;47.109399999999994;0.141;0.13559999999999997;0.8899999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14137.399999999998;3341486.999999999;20.289599999999993;0.08559999999999998;13574.399999999998;0.08239999999999997;0.06659999999999999;15.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-01-10;522453.0;1071.0;919.143;7781.0;25.0;22.143;3172.3540000000007;6.502999999999999;5.581;47.247;0.152;0.134;0.91;0;0;0;0;0;0;0;0;12920.0;3354659.0;20.37;0.078;13932.0;0.085;0.066;15.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;522369.3999999999;822.9999999999999;894.1431999999999;7778.5999999999985;20.199999999999996;22.057199999999995;3171.8463999999994;4.997399999999999;5.428999999999999;47.23199999999999;0.12279999999999996;0.13379999999999997;0.8839999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13933.8;3355420.8;20.374199999999995;0.08439999999999998;13904.599999999995;0.08439999999999998;0.06439999999999999;15.559999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.08999999999999;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
